run_id,scenario,seed,duration_h,target,final_sev,ramp_min,onset_min,antecedent_dry_days,antecedent_precip_index,ramp_type,label_scheme,k_loss_max,obs_tau_depth,obs_tau_flow,n_rows,n_blk_cause,n_blk_obs_or,n_blk_obs_and,n_blk_obs_depth,n_rain_obs_and,n_normal_obs_and,sensor_conduits,realism,parquet
s2_r175,S2,415510440,60,G72F060_G72K050_l1,0,0,0,10,9.8349862,instant,obs_and,1,0.01,0.007923756,3599,0,0,0,0,1119,2480,G72F060_G72K050_l1;G72F061_G72K060_l1;G72F800_G72F050_l1;G72F870_G72K050_l1;G72F871_G72F870_l1;G72F880_G72F870_l1;G72K050_G72F050_l1,"{""depth__node_G72F060"": {""snr_db"": 33.31300756816578, ""drift_frac"": 0.02458746550070472, ""resolution"": 0.003991636620533863, ""dropout_frac"": 0.012781328146707419}, ""flow__G72K050_G72F050_l1"": {""snr_db"": 28.43172991170698, ""drift_frac"": 0.04500303247552862, ""resolution"": 0.003095064388865731, ""dropout_frac"": 0.02333981661572659}, ""vel__G72K050_G72F050_l1"": {""snr_db"": 26.699483339646417, ""drift_frac"": 0.034666137895814825, ""resolution"": 4.748148401524706, ""dropout_frac"": 0.013059183106418449}, ""ushear__G72K050_G72F050_l1"": {""snr_db"": 28.02427311685299, ""drift_frac"": 0.004487059367887064, ""resolution"": 0.33131018828163666, ""dropout_frac"": 0.018338427340928037}}",runs\s2_r175.parquet
s2_r176,S2,497055464,48,G70F020_G70F010_l1,0,0,0,4,17.44772603,instant,obs_and,1,0.098653385,0.006710335,2879,0,0,0,0,1252,1627,G65F130_G65F120_l1;G70F010_G65F130_l1;G70F020_G70F010_l1;G70F030_G70F020_l1;G70F040_G70F030_l1;G70F100_G70F030_l1;G70S010_G70F010_l1;G70S020_G70S010_l1,"{""depth__node_G70F020"": {""snr_db"": 25.05167570562757, ""drift_frac"": 0.04361931507837238, ""resolution"": 0.025157642665357163, ""dropout_frac"": 0.019103855505383814}, ""flow__G70F010_G65F130_l1"": {""snr_db"": 33.20611941700581, ""drift_frac"": 0.02860659622002333, ""resolution"": 0.002327861544108029, ""dropout_frac"": 0.02396665508857242}, ""vel__G70F010_G65F130_l1"": {""snr_db"": 26.345685208478482, ""drift_frac"": 0.04836775086223339, ""resolution"": 0.0002786801035140349, ""dropout_frac"": 0.02605071205279611}, ""ushear__G70F010_G65F130_l1"": {""snr_db"": 34.09402152164614, ""drift_frac"": 0.04635126072603355, ""resolution"": 1.5551351185931817e-05, ""dropout_frac"": 0.02049322681486627}}",runs\s2_r176.parquet
s2_r177,S2,1581105604,72,G71F090_G71F265_l1,0,0,0,10,2.706227718,instant,obs_and,1,0.01010919,0.002424275,4319,0,0,0,0,903,3416,G71F070_G71F06R_l1;G71F090_G71F265_l1;G71F265_G71F070_l2,"{""depth__node_G71F090"": {""snr_db"": 33.21154945436893, ""drift_frac"": 0.0067655692937641015, ""resolution"": 0.005343627554448832, ""dropout_frac"": 0.014818244964112062}, ""flow__G71F265_G71F070_l2"": {""snr_db"": 34.44060632379618, ""drift_frac"": 0.019089400086239668, ""resolution"": 0.0016268157520185392, ""dropout_frac"": 0.01157675387821255}, ""vel__G71F265_G71F070_l2"": {""snr_db"": 32.35009187957752, ""drift_frac"": 0.006663303871218846, ""resolution"": 0.0036906191994433776, ""dropout_frac"": 0.009261403102570039}, ""ushear__G71F265_G71F070_l2"": {""snr_db"": 26.01337370531114, ""drift_frac"": 0.038679660881006606, ""resolution"": 0.00023422673030790408, ""dropout_frac"": 0.015281315119240566}}",runs\s2_r177.parquet
s2_r178,S2,120670260,72,G65F070_G65F060_l1,0,0,0,13,10.81604663,instant,obs_and,1,0.024727123,0.007926873,4319,0,0,0,0,942,3377,G65F040_G65F030_l1;G65F060_G65F040_l1;G65F070_G65F060_l1;G65F080_G65F070_l1;G65F090_G65F080_l1,"{""depth__node_G65F070"": {""snr_db"": 37.59784162230429, ""drift_frac"": 0.027040116565495938, ""resolution"": 0.021757648229611997, ""dropout_frac"": 0.01412363973141931}, ""flow__G65F060_G65F040_l1"": {""snr_db"": 27.992423116334948, ""drift_frac"": 0.028486614489637116, ""resolution"": 0.0021680020239934986, ""dropout_frac"": 0.013660569576290808}, ""vel__G65F060_G65F040_l1"": {""snr_db"": 29.57983711135089, ""drift_frac"": 0.04525112413216179, ""resolution"": 0.00020238751974721057, ""dropout_frac"": 0.010650613567955545}, ""ushear__G65F060_G65F040_l1"": {""snr_db"": 33.687272946914234, ""drift_frac"": 0.012317793452664205, ""resolution"": 1.1293953446633238e-05, ""dropout_frac"": 0.008335262792313036}}",runs\s2_r178.parquet
s2_r179,S2,1328405613,48,G71F040_G71F030_l1,0,0,0,8,11.69271435,instant,obs_and,1,0.023148007,0.004824409,2879,0,0,0,0,1410,1469,G71F020_G71F010_l1;G71F030_G71F020_l1;G71F040_G71F030_l1;G71F060_G71F040_l1;G71F06R_G71F060_l1,"{""depth__node_G71F040"": {""snr_db"": 31.4144962317278, ""drift_frac"": 0.029231785870579383, ""resolution"": 0.01141883175265207, ""dropout_frac"": 0.011809656130600903}, ""flow__G71F030_G71F020_l1"": {""snr_db"": 34.331257035819704, ""drift_frac"": 0.03365652909586023, ""resolution"": 0.0019981795912102436, ""dropout_frac"": 0.01736714136853074}, ""vel__G71F030_G71F020_l1"": {""snr_db"": 33.96223053552241, ""drift_frac"": 0.023379526399257878, ""resolution"": 0.0002843576659207797, ""dropout_frac"": 0.017019798541160126}, ""ushear__G71F030_G71F020_l1"": {""snr_db"": 30.88118990722313, ""drift_frac"": 0.037329058994002226, ""resolution"": 1.621919535990658e-05, ""dropout_frac"": 0.024313997915943037}}",runs\s2_r179.parquet
s2_r180,S2,2026196903,72,G72F095_G72F090_l1,0,0,0,9,15.38155405,instant,obs_and,1,0.01,0.002418148,4319,0,0,0,0,833,3486,G72F081_G72F080_l1;G72F091_G72F095_l1;G72F092_G72F091_l1;G72F095_G72F090_l1;G72F640_G72F090_l1;G72R641_G72F640_l1;G72F090_G72F080_l1,"{""depth__node_G72F095"": {""snr_db"": 32.378696946767114, ""drift_frac"": 0.03845388513151575, ""resolution"": 0.0026506983579951578, ""dropout_frac"": 0.01435517480898356}, ""flow__G72F090_G72F080_l1"": {""snr_db"": 28.78742883585291, ""drift_frac"": 0.003746316393035071, ""resolution"": 0.0009615885062657125, ""dropout_frac"": 0.008798332947441537}, ""vel__G72F090_G72F080_l1"": {""snr_db"": 33.36894552489183, ""drift_frac"": 0.0360567423914084, ""resolution"": 1.0000000000000001e-11, ""dropout_frac"": 0.0118082889557768}, ""ushear__G72F090_G72F080_l1"": {""snr_db"": 26.37599528209863, ""drift_frac"": 0.0368279241085464, ""resolution"": 1.0000000000000001e-11, ""dropout_frac"": 0.008335262792313036}}",runs\s2_r180.parquet
s2_r181,S2,1579058136,48,G71F030_G71F020_l1,0,0,0,13,19.5870107,instant,obs_and,1,0.018089306,0.016373312,2879,0,0,0,0,1148,1731,G71F010_G70F070_l1;G71F020_G71F010_l1;G71F030_G71F020_l1;G71F040_G71F030_l1;G71F060_G71F040_l1,"{""depth__node_G71F030"": {""snr_db"": 38.299412679947075, ""drift_frac"": 0.048967526761991904, ""resolution"": 0.017000000010000002, ""dropout_frac"": 0.013546370267453978}, ""flow__G71F020_G71F010_l1"": {""snr_db"": 23.468432467000596, ""drift_frac"": 0.04191308789262184, ""resolution"": 0.002008443506225191, ""dropout_frac"": 0.019451198332754428}, ""vel__G71F020_G71F010_l1"": {""snr_db"": 29.632383715006604, ""drift_frac"": 0.010038357452334125, ""resolution"": 0.0002585203037114739, ""dropout_frac"": 0.03126085446335533}, ""ushear__G71F020_G71F010_l1"": {""snr_db"": 27.603978746225287, ""drift_frac"": 0.016490998692274123, ""resolution"": 1.4871463466995387e-05, ""dropout_frac"": 0.02605071205279611}}",runs\s2_r181.parquet
s2_r182,S2,2072142565,48,G64F080_G64F070_l1,0,0,0,3,7.653589431,instant,obs_and,1,0.059961522,0.003142846,2879,0,0,0,0,358,2521,G64F060_G64F040_l1;G64F070_G64F060_l1;G64F080_G64F070_l1;G65F010_G64F080_l1;G65F020_G65F010_l1,"{""depth__node_G64F080"": {""snr_db"": 23.108634432213798, ""drift_frac"": 0.01913397357642049, ""resolution"": 0.02270859536193345, ""dropout_frac"": 0.025008683570684264}, ""flow__G64F070_G64F060_l1"": {""snr_db"": 34.69670459170803, ""drift_frac"": 0.006844447295705408, ""resolution"": 0.0021883736847966577, ""dropout_frac"": 0.02396665508857242}, ""vel__G64F070_G64F060_l1"": {""snr_db"": 33.95298199179, ""drift_frac"": 0.018423315580304172, ""resolution"": 0.0002044017854471131, ""dropout_frac"": 0.015630427231677665}, ""ushear__G64F070_G64F060_l1"": {""snr_db"": 26.838768073021797, ""drift_frac"": 0.00642430951487471, ""resolution"": 1.1406356642510328e-05, ""dropout_frac"": 0.02744008336227857}}",runs\s2_r182.parquet
s2_r183,S2,942348488,72,G72F060_G72K050_l1,0,0,0,2,19.21350279,instant,obs_and,1,0.034280717,0.010326941,4319,0,0,0,0,1187,3132,G72F060_G72K050_l1;G72F061_G72K060_l1;G72F800_G72F050_l1;G72F870_G72K050_l1;G72F871_G72F870_l1;G72F880_G72F870_l1;G72K050_G72F050_l1,"{""depth__node_G72F060"": {""snr_db"": 21.56730631757255, ""drift_frac"": 0.04803375698648249, ""resolution"": 0.005635034583971794, ""dropout_frac"": 0.00717758740449178}, ""flow__G72K050_G72F050_l1"": {""snr_db"": 32.01475737577405, ""drift_frac"": 0.017663971569426902, ""resolution"": 0.006934345428616503, ""dropout_frac"": 0.017365130817318823}, ""vel__G72K050_G72F050_l1"": {""snr_db"": 24.804903670283146, ""drift_frac"": 0.0154900887888281, ""resolution"": 60.216089111358365, ""dropout_frac"": 0.01713359573975457}, ""ushear__G72K050_G72F050_l1"": {""snr_db"": 31.420145875297166, ""drift_frac"": 0.02261973453001602, ""resolution"": 4.517686286999339, ""dropout_frac"": 0.014586709886547812}}",runs\s2_r183.parquet
s2_r184,S2,1279133154,60,G71F040_G71F030_l1,0,0,0,9,7.577840154,instant,obs_and,1,0.019265963,0.015077886,3599,0,0,0,0,1165,2434,G71F020_G71F010_l1;G71F030_G71F020_l1;G71F040_G71F030_l1;G71F060_G71F040_l1;G71F06R_G71F060_l1,"{""depth__node_G71F040"": {""snr_db"": 32.16367643687447, ""drift_frac"": 0.018944600384197166, ""resolution"": 0.009956631806366516, ""dropout_frac"": 0.01611558766323979}, ""flow__G71F030_G71F020_l1"": {""snr_db"": 23.189665305771555, ""drift_frac"": 0.008417448519572402, ""resolution"": 0.001991963028698786, ""dropout_frac"": 0.01611558766323979}, ""vel__G71F030_G71F020_l1"": {""snr_db"": 25.299296789527816, ""drift_frac"": 0.014724386368070852, ""resolution"": 0.00030482075115539773, ""dropout_frac"": 0.014170602945262572}, ""ushear__G71F030_G71F020_l1"": {""snr_db"": 23.364571194450857, ""drift_frac"": 0.0052486271754579265, ""resolution"": 1.7206813190782152e-05, ""dropout_frac"": 0.011114198388441235}}",runs\s2_r184.parquet
s2_r185,S2,1455670180,60,G60F070_G60F060_l1,0,0,0,2,7.029914937,instant,obs_and,1,0.106880032,0.004223607,3599,0,0,0,0,468,3131,G60F040_G60F030_l1;G60F060_G60F040_l1;G60F070_G60F060_l1;G60F090_G60F070_l1;G60F110_G60F090_l1,"{""depth__node_G60F070"": {""snr_db"": 22.44321469191944, ""drift_frac"": 0.017574787341518294, ""resolution"": 0.02580000001, ""dropout_frac"": 0.014170602945262572}, ""flow__G60F060_G60F040_l1"": {""snr_db"": 35.62098562426793, ""drift_frac"": 0.018972913644555108, ""resolution"": 0.002380130586093703, ""dropout_frac"": 0.019171992220061128}, ""vel__G60F060_G60F040_l1"": {""snr_db"": 32.380786448516915, ""drift_frac"": 0.03771053395606766, ""resolution"": 0.0003452698146057584, ""dropout_frac"": 0.018338427340928037}, ""ushear__G60F060_G60F040_l1"": {""snr_db"": 27.51945100060457, ""drift_frac"": 0.03262126876681948, ""resolution"": 1.9861753768880895e-05, ""dropout_frac"": 0.013892747985551542}}",runs\s2_r185.parquet
s2_r186,S2,1851181843,60,G71F130_G71F120_l1,0,0,0,13,1.106084046,instant,obs_and,1,0.012520091,0.033399155,3599,0,0,0,0,421,3178,G71F121_G71F129_l1;G71F122_G71F121_l1;G71F128_G71F121_l1;G71F130_G71F120_l1;G71F141_G71F140_l1;G71F350_G71F120_l1;G71F360_G71F350_l1;G71F120_G71F110_l1,"{""depth__node_G71F130"": {""snr_db"": 37.63243220978853, ""drift_frac"": 0.0027652101153632703, ""resolution"": 0.008753409150674506, ""dropout_frac"": 0.019449847179772158}, ""flow__G71F120_G71F110_l1"": {""snr_db"": 24.2093679938944, ""drift_frac"": 0.049357044952197206, ""resolution"": 0.00907817465908639, ""dropout_frac"": 0.020561267018616283}, ""vel__G71F120_G71F110_l1"": {""snr_db"": 33.89976941881683, ""drift_frac"": 0.01155392632192166, ""resolution"": 0.00019790733351528913, ""dropout_frac"": 0.013059183106418449}, ""ushear__G71F120_G71F110_l1"": {""snr_db"": 28.324304048993746, ""drift_frac"": 0.018137749440792307, ""resolution"": 9.30799733582068e-06, ""dropout_frac"": 0.017782717421505972}}",runs\s2_r186.parquet
s2_r187,S2,2077075248,60,G72F100_G72F095_l1,0,0,0,6,14.1693423,instant,obs_and,1,0.014532972,0.009152465,3599,0,0,0,0,1266,2333,G72F091_G72F095_l1;G72F092_G72F091_l1;G72F100_G72F095_l1;G72F101_G72K100_l1;G72F111_1102710_l1;G72F640_G72F090_l1;G72F095_G72F090_l1,"{""depth__node_G72F100"": {""snr_db"": 28.277909038177185, ""drift_frac"": 0.035423355738469976, ""resolution"": 0.004279514789774996, ""dropout_frac"": 0.018060572381217006}, ""flow__G72F095_G72F090_l1"": {""snr_db"": 29.553670344380134, ""drift_frac"": 0.009980437641654861, ""resolution"": 0.004292412652582346, ""dropout_frac"": 0.01639344262295082}, ""vel__G72F095_G72F090_l1"": {""snr_db"": 35.83846051085865, ""drift_frac"": 0.047170989995390634, ""resolution"": 0.0013785082139648522, ""dropout_frac"": 0.013337038066129481}, ""ushear__G72F095_G72F090_l1"": {""snr_db"": 27.395393119139406, ""drift_frac"": 0.027295223363472496, ""resolution"": 7.115189540443115e-05, ""dropout_frac"": 0.014170602945262572}}",runs\s2_r187.parquet
s2_r188,S2,179740883,72,F74F370_F74F360_l1,0,0,0,8,9.424043473,instant,obs_and,1,0.026406155,0,4319,0,0,0,0,1694,2625,F74F370_F74F360_l1;F74F380_F74F370_l1;F74F390_F74F380_l1,"{""depth__node_F74F370"": {""snr_db"": 30.431846601372907, ""drift_frac"": 0.02356010868345077, ""resolution"": 0.00810525909057199, ""dropout_frac"": 0.011345218800648298}, ""flow__F74F370_F74F360_l1"": {""snr_db"": 32.99791445616074, ""drift_frac"": 0.03071501060869708, ""resolution"": 0.0024000899244734377, ""dropout_frac"": 0.0118082889557768}, ""vel__F74F370_F74F360_l1"": {""snr_db"": 30.515555849511586, ""drift_frac"": 0.026420443300447086, ""resolution"": 0.00022263643332822515, ""dropout_frac"": 0.012965964343598054}, ""ushear__F74F370_F74F360_l1"": {""snr_db"": 34.35407501345235, ""drift_frac"": 0.03433054056440012, ""resolution"": 1.2397040703957029e-05, ""dropout_frac"": 0.009724473257698542}}",runs\s2_r188.parquet
s2_r189,S2,2105361031,60,G63F010_G60F210_l1,0,0,0,9,12.31573663,instant,obs_and,1,0.039213879,0.015663684,3599,0,0,0,0,931,2668,G60F190_G60F180_l1;G60F210_G60F190_l1;G63F010_G60F210_l1;G63F020_G63F010_l1;G63F030_G63F020_l1;G63S021_G63F020_l1,"{""depth__node_G63F010"": {""snr_db"": 32.21950848183013, ""drift_frac"": 0.03078934158542031, ""resolution"": 0.02153717270990058, ""dropout_frac"": 0.017782717421505972}, ""flow__G60F210_G60F190_l1"": {""snr_db"": 22.26513733960528, ""drift_frac"": 0.010871065272691827, ""resolution"": 0.002156609191405237, ""dropout_frac"": 0.014170602945262572}, ""vel__G60F210_G60F190_l1"": {""snr_db"": 26.470588244014372, ""drift_frac"": 0.01760189411474954, ""resolution"": 0.0009732350497705594, ""dropout_frac"": 0.018338427340928037}, ""ushear__G60F210_G60F190_l1"": {""snr_db"": 37.48776448162957, ""drift_frac"": 0.037418628755776076, ""resolution"": 5.430998947046997e-05, ""dropout_frac"": 0.02306196165601556}}",runs\s2_r189.parquet
s2_r190,S2,2115220152,48,G72F110_G72K100_l1,0,0,0,2,2.88869478,instant,obs_and,1,0.027977496,0.019674158,2879,0,0,0,0,235,2644,G72F101_G72K100_l1;G72F110_G72K100_l1;G72F111_1102710_l1;G72F350_G72F340_l1;G72F360_G72F350_l1;G73F000_G72F120_l1;G74F130_G72F120_l1;G72K100_G72F100_l1,"{""depth__node_G72F110"": {""snr_db"": 21.918175471778994, ""drift_frac"": 0.007221736949385844, ""resolution"": 0.004971575716301256, ""dropout_frac"": 0.024313997915943037}, ""flow__G72K100_G72F100_l1"": {""snr_db"": 20.86738919427141, ""drift_frac"": 0.03299215334207695, ""resolution"": 0.0049456506186124315, ""dropout_frac"": 0.014935741576936437}, ""vel__G72K100_G72F100_l1"": {""snr_db"": 21.272204760145037, ""drift_frac"": 0.012957997696480983, ""resolution"": 0.00019320884307581266, ""dropout_frac"": 0.01597777005904828}, ""ushear__G72K100_G72F100_l1"": {""snr_db"": 35.0988353336715, ""drift_frac"": 0.02779132183043517, ""resolution"": 9.974910801702331e-06, ""dropout_frac"": 0.022229940951719346}}",runs\s2_r190.parquet
s2_r191,S2,1953899549,72,G72F020_G72K020_l1,0,0,0,14,8.839500458,instant,obs_and,1,0.014610433,0.011267269,4319,0,0,0,0,1121,3198,G72F011_G72K010_l1;G72F020_G72K020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72K020_G72K010_l1,"{""depth__node_G72F020"": {""snr_db"": 38.71558973100505, ""drift_frac"": 0.022098751145703345, ""resolution"": 0.007955628928554821, ""dropout_frac"": 0.008566797869877286}, ""flow__G72K020_G72K010_l1"": {""snr_db"": 25.129211910636524, ""drift_frac"": 0.048856038901817396, ""resolution"": 0.003139475673265806, ""dropout_frac"": 0.011345218800648298}, ""vel__G72K020_G72K010_l1"": {""snr_db"": 27.827517476390682, ""drift_frac"": 0.03032464507592307, ""resolution"": 0.0001329119825441737, ""dropout_frac"": 0.013660569576290808}, ""ushear__G72K020_G72K010_l1"": {""snr_db"": 24.564670848849673, ""drift_frac"": 0.047827261658079684, ""resolution"": 6.56718627317635e-06, ""dropout_frac"": 0.015049780041676314}}",runs\s2_r191.parquet
s2_r192,S2,450850368,60,G60F110_G60F090_l1,0,0,0,2,15.44280939,instant,obs_and,1,0.091315926,0.006294272,3599,0,0,0,0,963,2636,G60F070_G60F060_l1;G60F090_G60F070_l1;G60F110_G60F090_l1;G60F120_G60F110_l1;G60F130_G60F120_l1,"{""depth__node_G60F110"": {""snr_db"": 22.3781778300351, ""drift_frac"": 0.03860702348749508, ""resolution"": 0.026700000010000002, ""dropout_frac"": 0.015282022784106696}, ""flow__G60F090_G60F070_l1"": {""snr_db"": 30.971539532707492, ""drift_frac"": 0.031964414340578416, ""resolution"": 0.0020706422768584087, ""dropout_frac"": 0.019171992220061128}, ""vel__G60F090_G60F070_l1"": {""snr_db"": 31.49314767353536, ""drift_frac"": 0.017145865077578048, ""resolution"": 0.0003578005442902018, ""dropout_frac"": 0.017504862461794942}, ""ushear__G60F090_G60F070_l1"": {""snr_db"": 28.269067754634705, ""drift_frac"": 0.00032899534211089935, ""resolution"": 2.0314589034860844e-05, ""dropout_frac"": 0.01611558766323979}}",runs\s2_r192.parquet
s2_r193,S2,100860979,60,G64F070_G64F060_l1,0,0,0,13,18.24003946,instant,obs_and,1,0.024649122,0.020160366,3599,0,0,0,0,1065,2534,G64F040_G64F030_l1;G64F060_G64F040_l1;G64F070_G64F060_l1;G64F080_G64F070_l1;G65F010_G64F080_l1,"{""depth__node_G64F070"": {""snr_db"": 37.75339751179343, ""drift_frac"": 0.04560009864957137, ""resolution"": 0.01975866352430111, ""dropout_frac"": 0.015282022784106696}, ""flow__G64F060_G64F040_l1"": {""snr_db"": 20.771220163968326, ""drift_frac"": 0.022641657704726006, ""resolution"": 0.0022036597860697013, ""dropout_frac"": 0.013059183106418449}, ""vel__G64F060_G64F040_l1"": {""snr_db"": 22.992922785905087, ""drift_frac"": 0.036637301475537794, ""resolution"": 0.0002216040570901114, ""dropout_frac"": 0.01639344262295082}, ""ushear__G64F060_G64F040_l1"": {""snr_db"": 22.41967046421837, ""drift_frac"": 0.03248685697227528, ""resolution"": 1.2106643811804059e-05, ""dropout_frac"": 0.02000555709919422}}",runs\s2_r193.parquet
s2_r194,S2,891660144,48,G72K050_G72F050_l1,0,0,0,14,11.82472195,instant,obs_and,1,0.01,0.00489529,2879,0,0,0,0,1417,1462,G72F800_G72F050_l1;G72F810_G72F800_l1;G72F870_G72K050_l1;G72F871_G72F870_l1;G72F880_G72F870_l1;G72K050_G72F050_l1;G72F050_G72F040_l1,"{""depth__node_G72K050"": {""snr_db"": 39.06821803147487, ""drift_frac"": 0.029561804876839105, ""resolution"": 0.004210601846223394, ""dropout_frac"": 0.021187912469607502}, ""flow__G72F050_G72F040_l1"": {""snr_db"": 37.29320757161902, ""drift_frac"": 0.04953193738104918, ""resolution"": 0.0036069198285730948, ""dropout_frac"": 0.02674539770753734}, ""vel__G72F050_G72F040_l1"": {""snr_db"": 27.107520176715447, ""drift_frac"": 0.014966789552616516, ""resolution"": 0.0003525609896588504, ""dropout_frac"": 0.017019798541160126}, ""ushear__G72F050_G72F040_l1"": {""snr_db"": 36.520593835231594, ""drift_frac"": 0.04907136370337653, ""resolution"": 1.8397053241687792e-05, ""dropout_frac"": 0.02084056964223689}}",runs\s2_r194.parquet
s2_r195,S2,1554723361,72,G72F080_G72F070_l1,0,0,0,12,1.471851275,instant,obs_and,1,0.01,0.004646573,4319,0,0,0,0,1013,3306,G72F061_G72K060_l1;G72F080_G72F070_l1;G72F081_G72F080_l1;G72F082_G72F081_l1;G72F640_G72F090_l1;G72F070_G72K060_l1,"{""depth__node_G72F080"": {""snr_db"": 36.995695211710945, ""drift_frac"": 0.0036796281870702663, ""resolution"": 0.0034322968510484544, ""dropout_frac"": 0.013660569576290808}, ""flow__G72F070_G72K060_l1"": {""snr_db"": 25.346656765709184, ""drift_frac"": 0.010576905506387175, ""resolution"": 0.0013103770385145697, ""dropout_frac"": 0.012271359110905301}, ""vel__G72F070_G72K060_l1"": {""snr_db"": 24.0521615295178, ""drift_frac"": 0.015335409065939127, ""resolution"": 0.00019268306237480833, ""dropout_frac"": 0.013660569576290808}, ""ushear__G72F070_G72K060_l1"": {""snr_db"": 24.857259194521617, ""drift_frac"": 0.029250864369194076, ""resolution"": 1.0634768307095194e-05, ""dropout_frac"": 0.010650613567955545}}",runs\s2_r195.parquet
s2_r196,S2,1605907603,60,F74F390_F74F380_l1,0,0,0,4,11.50506428,instant,obs_and,1,0.054291738,0.010429443,3599,0,0,0,0,982,2617,F74F370_F74F360_l1;F74F380_F74F370_l1;F74F390_F74F380_l1;F74F410_F74F390_l1;F74F420_F74F410_l1,"{""depth__node_F74F390"": {""snr_db"": 25.006387798791845, ""drift_frac"": 0.028762660709328237, ""resolution"": 0.020193747053652393, ""dropout_frac"": 0.017782717421505972}, ""flow__F74F380_F74F370_l1"": {""snr_db"": 26.371764842275297, ""drift_frac"": 0.04673810597915755, ""resolution"": 0.0023796964784046017, ""dropout_frac"": 0.011114198388441235}, ""vel__F74F380_F74F370_l1"": {""snr_db"": 22.61473364845633, ""drift_frac"": 0.042850892494172836, ""resolution"": 0.0003387811043738825, ""dropout_frac"": 0.020283412058905253}, ""ushear__F74F380_F74F370_l1"": {""snr_db"": 32.35209870694122, ""drift_frac"": 0.016606656505757707, ""resolution"": 1.948848886619648e-05, ""dropout_frac"": 0.015282022784106696}}",runs\s2_r196.parquet
s2_r197,S2,356538546,60,G71F130_G71F120_l1,0,0,0,5,0.854002483,instant,obs_and,1,0.027952545,0.010753846,3599,0,0,0,0,579,3020,G71F121_G71F129_l1;G71F122_G71F121_l1;G71F128_G71F121_l1;G71F130_G71F120_l1;G71F141_G71F140_l1;G71F350_G71F120_l1;G71F360_G71F350_l1;G71F120_G71F110_l1,"{""depth__node_G71F130"": {""snr_db"": 26.016026406988892, ""drift_frac"": 0.002135006207838114, ""resolution"": 0.006822468933646642, ""dropout_frac"": 0.018894137260350097}, ""flow__G71F120_G71F110_l1"": {""snr_db"": 24.75288979219046, ""drift_frac"": 0.018358881258726006, ""resolution"": 0.0035002780862750005, ""dropout_frac"": 0.011669908307863295}, ""vel__G71F120_G71F110_l1"": {""snr_db"": 34.89804057772913, ""drift_frac"": 0.04023674513317597, ""resolution"": 7.835282575388882e-05, ""dropout_frac"": 0.014448457904973604}, ""ushear__G71F120_G71F110_l1"": {""snr_db"": 30.10093066502457, ""drift_frac"": 0.03123367686467904, ""resolution"": 3.7822693934766682e-06, ""dropout_frac"": 0.018338427340928037}}",runs\s2_r197.parquet
s2_r198,S2,17278465,72,G70F050_G70F040_l1,0,0,0,12,16.33343223,instant,obs_and,1,0.029259956,0.002387355,4319,0,0,0,0,721,3598,G70F030_G70F020_l1;G70F040_G70F030_l1;G70F050_G70F040_l1;G70F060_G70F050_l1;G70F070_G70F060_l1;G70F100_G70F030_l1,"{""depth__node_G70F050"": {""snr_db"": 36.44141411751811, ""drift_frac"": 0.040833580575574985, ""resolution"": 0.03074422265762016, ""dropout_frac"": 0.009724473257698542}, ""flow__G70F040_G70F030_l1"": {""snr_db"": 39.422695258752306, ""drift_frac"": 0.034744270598561305, ""resolution"": 0.001998485076927435, ""dropout_frac"": 0.015049780041676314}, ""vel__G70F040_G70F030_l1"": {""snr_db"": 36.29381559737773, ""drift_frac"": 0.04787264286916885, ""resolution"": 0.00021474355120393787, ""dropout_frac"": 0.009956008335262792}, ""ushear__G70F040_G70F030_l1"": {""snr_db"": 37.295126001922426, ""drift_frac"": 0.02070799503920083, ""resolution"": 1.1919274010910731e-05, ""dropout_frac"": 0.009029868025005789}}",runs\s2_r198.parquet
s2_r199,S2,581506418,72,G73F050_G73K040_l1,0,0,0,9,0.742622086,instant,obs_and,1,0.01,0.01024691,4319,0,0,0,0,265,4054,G73F040_G73F030_l1;G73F041_G73K040_l1;G73F050_G73K040_l1;G73F060_G73F050_l1;G73F070_G73F060_l1;G73F300_G73F050_l1;G73F301_G73F300_l1;G73F310_G73F300_l1;G73K040_G73F040_l1;G73K041_G73F040_l1,"{""depth__node_G73F050"": {""snr_db"": 32.01217831548704, ""drift_frac"": 0.0018565552137869258, ""resolution"": 0.0048566336800050375, ""dropout_frac"": 0.015281315119240566}, ""flow__G73K040_G73F040_l1"": {""snr_db"": 28.549717080859658, ""drift_frac"": 0.011426951859578606, ""resolution"": 0.0059888602982364645, ""dropout_frac"": 0.01389210465385506}, ""vel__G73K040_G73F040_l1"": {""snr_db"": 39.71819202418149, ""drift_frac"": 0.0030780198825480277, ""resolution"": 0.0016692547043497164, ""dropout_frac"": 0.010187543412827044}, ""ushear__G73K040_G73F040_l1"": {""snr_db"": 37.76426563490142, ""drift_frac"": 0.003050360474352043, ""resolution"": 8.678695750492313e-05, ""dropout_frac"": 0.007640657559620283}}",runs\s2_r199.parquet
