run_id,scenario,seed,duration_h,target,final_sev,ramp_min,onset_min,antecedent_dry_days,antecedent_precip_index,ramp_type,label_scheme,k_loss_max,obs_tau_depth,obs_tau_flow,n_rows,n_blk_cause,n_blk_obs_or,n_blk_obs_and,n_blk_obs_depth,n_rain_obs_and,n_normal_obs_and,sensor_conduits,realism,parquet
s3_r048,S3,500016739,60,G63F010_G60F210_l1,0.8043307414451901,720,2012,10,15.520522343552605,gradual,obs_and,26.118895108643887,0.01,0.001225343035838909,3599,1497,1078,0,1078,0,3599,G60F190_G60F180_l1;G60F210_G60F190_l1;G63F010_G60F210_l1;G63F020_G63F010_l1;G63F030_G63F020_l1;G63S021_G63F020_l1,"{""depth__node_G63F010"": {""snr_db"": 33.674879237728774, ""drift_frac"": 0.038801305858881516, ""resolution"": 0.00189134249523084, ""dropout_frac"": 0.011669908307863295}, ""flow__G60F210_G60F190_l1"": {""snr_db"": 27.523664900433996, ""drift_frac"": 0.0066049626087476615, ""resolution"": 0.00013449676348955755, ""dropout_frac"": 0.012503473186996388}, ""vel__G60F210_G60F190_l1"": {""snr_db"": 36.14670658491165, ""drift_frac"": 0.04450815817421832, ""resolution"": 3.2534223211868575e-05, ""dropout_frac"": 0.010280633509308142}, ""ushear__G60F210_G60F190_l1"": {""snr_db"": 23.077067532719205, ""drift_frac"": 0.029636900377234238, ""resolution"": 2.1143199399522275e-06, ""dropout_frac"": 0.01611558766323979}}",runs\s3_r048.parquet
s3_r049,S3,2001949454,48,G71F110_G71F100_l1,0.36488045953473086,480,1653,13,12.987453123880444,gradual,obs_and,2.4790714883455545,0.01,0.0005194148478728705,2879,1094,0,0,0,0,2879,G71F110_G71F100_l1;G71F121_G71F129_l1;G71F350_G71F120_l1;G71F100_G71F04R_l1,"{""depth__node_G71F110"": {""snr_db"": 37.86508414246082, ""drift_frac"": 0.03246863280970111, ""resolution"": 0.0011038126430009346, ""dropout_frac"": 0.02605071205279611}, ""flow__G71F100_G71F04R_l1"": {""snr_db"": 30.490630994206867, ""drift_frac"": 0.03159851510233575, ""resolution"": 7.857655365445671e-05, ""dropout_frac"": 0.02049322681486627}, ""vel__G71F100_G71F04R_l1"": {""snr_db"": 27.80841778844315, ""drift_frac"": 0.03525861371000912, ""resolution"": 2.658895696319757e-05, ""dropout_frac"": 0.022229940951719346}, ""ushear__G71F100_G71F04R_l1"": {""snr_db"": 30.321091277667314, ""drift_frac"": 0.037067221372704434, ""resolution"": 2.5724705379231538e-06, ""dropout_frac"": 0.02466134074331365}}",runs\s3_r049.parquet
s3_r050,S3,1421971458,72,G71F110_G71F100_l1,0.5772294282282785,720,1745,6,1.8691929945073071,gradual,obs_and,5.5948764605798225,0.011294287737211181,0.0010323938916791966,4319,2449,996,0,996,0,4319,G71F110_G71F100_l1;G71F121_G71F129_l1;G71F350_G71F120_l1;G71F100_G71F04R_l1,"{""depth__node_G71F110"": {""snr_db"": 28.11803710928753, ""drift_frac"": 0.004672982486268268, ""resolution"": 0.001197476590392537, ""dropout_frac"": 0.018291271127575826}, ""flow__G71F100_G71F04R_l1"": {""snr_db"": 24.51299985111679, ""drift_frac"": 0.042636784411977095, ""resolution"": 7.855179311689653e-05, ""dropout_frac"": 0.017365130817318823}, ""vel__G71F100_G71F04R_l1"": {""snr_db"": 28.493007898792648, ""drift_frac"": 0.010415050083888806, ""resolution"": 2.658895696319757e-05, ""dropout_frac"": 0.017828200972447326}, ""ushear__G71F100_G71F04R_l1"": {""snr_db"": 24.35339834864628, ""drift_frac"": 0.04758142819028324, ""resolution"": 2.5724705379231538e-06, ""dropout_frac"": 0.015281315119240566}}",runs\s3_r050.parquet
s3_r051,S3,866578250,48,G71F140_G71F130_l1,0.30852469549497924,480,1644,6,0.020538801251073213,gradual,obs_and,2.0914459793466844,0.015270200203631137,0.0007490836325003023,2879,1079,0,0,0,0,2879,G71F121_G71F129_l1;G71F140_G71F130_l1;G71F141_G71F140_l1;G71F142_G71F141_l1;G71F350_G71F120_l1;G71F130_G71F120_l1,"{""depth__node_G71F140"": {""snr_db"": 27.882928592441523, ""drift_frac"": 5.134700312768304e-05, ""resolution"": 0.0014828848483921977, ""dropout_frac"": 0.016325112886418896}, ""flow__G71F130_G71F120_l1"": {""snr_db"": 26.976142203494568, ""drift_frac"": 0.04021620938955334, ""resolution"": 7.608172940397e-05, ""dropout_frac"": 0.02327196943383119}, ""vel__G71F130_G71F120_l1"": {""snr_db"": 33.89549124756215, ""drift_frac"": 0.012592188818431738, ""resolution"": 0.016825844576218236, ""dropout_frac"": 0.01667245571378951}, ""ushear__G71F130_G71F120_l1"": {""snr_db"": 23.957819851747747, ""drift_frac"": 0.02555574451112494, ""resolution"": 0.0012354002321337198, ""dropout_frac"": 0.022577283779089963}}",runs\s3_r051.parquet
s3_r052,S3,226391011,60,G70F070_G70F060_l1,0.23116331473459126,720,2130,1,14.504185966191907,gradual,obs_and,1.6917329365289313,0.01375250784210066,0.0006477932714831576,3599,1157,0,0,0,0,3599,G70F050_G70F040_l1;G70F060_G70F050_l1;G70F070_G70F060_l1;G71F010_G70F070_l1;G71F020_G71F010_l1,"{""depth__node_G70F070"": {""snr_db"": 21.230092950558305, ""drift_frac"": 0.03626046491547977, ""resolution"": 0.0007112755214117303, ""dropout_frac"": 0.024173381494859682}, ""flow__G70F060_G70F050_l1"": {""snr_db"": 28.721832337157185, ""drift_frac"": 0.038728134400670244, ""resolution"": 9.792320474233545e-05, ""dropout_frac"": 0.018894137260350097}, ""vel__G70F060_G70F050_l1"": {""snr_db"": 25.8932611392568, ""drift_frac"": 0.0318866105933009, ""resolution"": 9.898865990605569e-06, ""dropout_frac"": 0.009447068630175049}, ""ushear__G70F060_G70F050_l1"": {""snr_db"": 23.898423041715994, ""drift_frac"": 0.04965765661076252, ""resolution"": 6.723546320280682e-07, ""dropout_frac"": 0.01722700750208391}}",runs\s3_r052.parquet
s3_r053,S3,450030675,60,G63F040_G63F030_l1,0.25039701747039955,720,1970,7,10.338588681629655,gradual,obs_and,1.7796614302283555,0.01,0.0006450914318506492,3599,1341,0,0,0,0,3599,G63F020_G63F010_l1;G63F030_G63F020_l1;G63F040_G63F030_l1;G63F060_G63F040_l1;G63F070_G63F060_l1;G63S021_G63F020_l1,"{""depth__node_G63F040"": {""snr_db"": 28.989245316118158, ""drift_frac"": 0.02584647170407414, ""resolution"": 0.0011516919484283394, ""dropout_frac"": 0.011392053348152265}, ""flow__G63F030_G63F020_l1"": {""snr_db"": 33.232670272451614, ""drift_frac"": 0.025089710249574394, ""resolution"": 0.00013486984092434657, ""dropout_frac"": 0.02278410669630453}, ""vel__G63F030_G63F020_l1"": {""snr_db"": 22.460076833064726, ""drift_frac"": 0.0355374538820954, ""resolution"": 7.808518514965695e-06, ""dropout_frac"": 0.012503473186996388}, ""ushear__G63F030_G63F020_l1"": {""snr_db"": 30.03222740346337, ""drift_frac"": 0.007713833924396635, ""resolution"": 5.068980582542041e-07, ""dropout_frac"": 0.012781328146707419}}",runs\s3_r053.parquet
s3_r054,S3,975816236,60,G60F160_G60F140_l1,0.6153705179246987,240,2062,7,11.97167365419473,gradual,obs_and,6.759504473333275,0.01,0.00043530110904746087,3599,1497,1177,0,1177,0,3599,G60F130_G60F120_l1;G60F140_G60F130_l1;G60F141_G60F140_l1;G60F160_G60F140_l1;G60F170_G60F160_l1;G60F180_G60F170_l1,"{""depth__node_G60F160"": {""snr_db"": 29.756464472698177, ""drift_frac"": 0.029929184135486828, ""resolution"": 0.0012293981647239353, ""dropout_frac"": 0.008891358710752986}, ""flow__G60F140_G60F130_l1"": {""snr_db"": 36.79047365357823, ""drift_frac"": 0.04722352338974015, ""resolution"": 0.00013438381552106018, ""dropout_frac"": 0.014448457904973604}, ""vel__G60F140_G60F130_l1"": {""snr_db"": 39.069727818034764, ""drift_frac"": 0.027759701077281873, ""resolution"": 2.133569361287424e-05, ""dropout_frac"": 0.018616282300639067}, ""ushear__G60F140_G60F130_l1"": {""snr_db"": 39.74138726288429, ""drift_frac"": 0.019792422275084494, ""resolution"": 1.4052107702833692e-06, ""dropout_frac"": 0.011114198388441235}}",runs\s3_r054.parquet
s3_r055,S3,539269357,60,G63F080_G63F070_l1,0.27392706423741364,0,2150,14,17.780504004397038,instant,obs_and,1.8968784488541945,0.01,0.0007351263426050238,3599,1449,0,0,0,0,3599,G63F060_G63F040_l1;G63F070_G63F060_l1;G63F080_G63F070_l1;G63F090_G63F080_l1;G64F010_G63F090_l1,"{""depth__node_G63F080"": {""snr_db"": 39.731640454696375, ""drift_frac"": 0.044451260010992595, ""resolution"": 0.0009341228586324673, ""dropout_frac"": 0.008891358710752986}, ""flow__G63F070_G63F060_l1"": {""snr_db"": 31.50599906473395, ""drift_frac"": 0.01778927843836456, ""resolution"": 0.00012759028185785614, ""dropout_frac"": 0.012225618227285358}, ""vel__G63F070_G63F060_l1"": {""snr_db"": 24.45684373827293, ""drift_frac"": 0.03400132484755118, ""resolution"": 7.2028679927142665e-06, ""dropout_frac"": 0.014448457904973604}, ""ushear__G63F070_G63F060_l1"": {""snr_db"": 36.99551712011374, ""drift_frac"": 0.018366427973111246, ""resolution"": 4.6722558360970374e-07, ""dropout_frac"": 0.014170602945262572}}",runs\s3_r055.parquet
s3_r056,S3,549917021,60,G60F180_G60F170_l1,0.7031057955331064,480,1769,11,14.061908879821877,gradual,obs_and,11.344792579876277,0.01,0.0013642351153984908,3599,1761,0,0,0,0,3599,G60F160_G60F140_l1;G60F170_G60F160_l1;G60F180_G60F170_l1;G60F190_G60F180_l1;G60F210_G60F190_l1,"{""depth__node_G60F180"": {""snr_db"": 35.128527527872755, ""drift_frac"": 0.03515477219955469, ""resolution"": 0.000882077963755545, ""dropout_frac"": 0.014448457904973604}, ""flow__G60F170_G60F160_l1"": {""snr_db"": 26.585367740387824, ""drift_frac"": 0.01590543078923125, ""resolution"": 0.00013442056518764834, ""dropout_frac"": 0.011669908307863295}, ""vel__G60F170_G60F160_l1"": {""snr_db"": 28.864629707752208, ""drift_frac"": 0.00741056473213132, ""resolution"": 1.0522397381964208e-05, ""dropout_frac"": 0.021950541817171435}, ""ushear__G60F170_G60F160_l1"": {""snr_db"": 24.18175104271371, ""drift_frac"": 0.016940219283685744, ""resolution"": 6.773765472509899e-07, ""dropout_frac"": 0.012225618227285358}}",runs\s3_r056.parquet
s3_r057,S3,531594215,72,G70F040_G70F030_l1,0.31330265929920115,240,1593,10,7.190019563411951,gradual,obs_and,2.1206513284127104,0.01,0.0014408510986321419,4319,2649,0,0,0,0,4319,G70F020_G70F010_l1;G70F030_G70F020_l1;G70F040_G70F030_l1;G70F050_G70F040_l1;G70F060_G70F050_l1;G70F100_G70F030_l1,"{""depth__node_G70F040"": {""snr_db"": 33.469895837478056, ""drift_frac"": 0.01797504890852988, ""resolution"": 0.000799563475910126, ""dropout_frac"": 0.009724473257698542}, ""flow__G70F030_G70F020_l1"": {""snr_db"": 22.68988540469942, ""drift_frac"": 0.004247198038264316, ""resolution"": 0.00010048895442824837, ""dropout_frac"": 0.01620745542949757}, ""vel__G70F030_G70F020_l1"": {""snr_db"": 24.328092771047174, ""drift_frac"": 0.03791568945034596, ""resolution"": 8.456304453140858e-06, ""dropout_frac"": 0.019217411437832833}, ""ushear__G70F030_G70F020_l1"": {""snr_db"": 24.19513925795222, ""drift_frac"": 0.03245474348634997, ""resolution"": 5.526931413915643e-07, ""dropout_frac"": 0.0118082889557768}}",runs\s3_r057.parquet
s3_r058,S3,411511039,72,G72F030_G72F020_l1,0.6191312937175,480,1708,12,18.313218619352426,gradual,obs_and,6.893652994147495,0.01,0.00047607632292868496,4319,2533,0,0,0,0,4319,G72F030_G72F020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72F720_G72F710_l1;G72F020_G72K020_l1,"{""depth__node_G72F030"": {""snr_db"": 35.8561821282516, ""drift_frac"": 0.04578304654838107, ""resolution"": 0.0006539348287717094, ""dropout_frac"": 0.011345218800648298}, ""flow__G72F020_G72K020_l1"": {""snr_db"": 28.839878985845086, ""drift_frac"": 0.016638923369098307, ""resolution"": 6.19344370429932e-05, ""dropout_frac"": 0.01389210465385506}, ""vel__G72F020_G72K020_l1"": {""snr_db"": 31.966746127388895, ""drift_frac"": 0.04309272929857404, ""resolution"": 1.1024298633714835e-05, ""dropout_frac"": 0.01620745542949757}, ""ushear__G72F020_G72K020_l1"": {""snr_db"": 32.593161484898204, ""drift_frac"": 0.00027753378752028434, ""resolution"": 6.303178515692365e-07, ""dropout_frac"": 0.016902060662190323}}",runs\s3_r058.parquet
s3_r059,S3,1728372111,48,G72F080_G72F070_l1,0.6855198146695127,0,2014,7,6.099789914556828,instant,obs_and,10.11144971675523,0.01,0.0001358863349671371,2879,865,838,0,837,0,2879,G72F061_G72K060_l1;G72F080_G72F070_l1;G72F081_G72F080_l1;G72F082_G72F081_l1;G72F640_G72F090_l1;G72F070_G72K060_l1,"{""depth__node_G72F080"": {""snr_db"": 28.665984442260022, ""drift_frac"": 0.01524947478639207, ""resolution"": 0.0011297727759042948, ""dropout_frac"": 0.0187565126780132}, ""flow__G72F070_G72K060_l1"": {""snr_db"": 39.03096475105692, ""drift_frac"": 0.019054363987065195, ""resolution"": 5.596647100328859e-05, ""dropout_frac"": 0.025008683570684264}, ""vel__G72F070_G72K060_l1"": {""snr_db"": 27.93912626980163, ""drift_frac"": 0.021142235720465044, ""resolution"": 2.1668910757423535e-05, ""dropout_frac"": 0.014588398749565822}, ""ushear__G72F070_G72K060_l1"": {""snr_db"": 23.360383158792835, ""drift_frac"": 0.04412644882444649, ""resolution"": 1.4864852709894717e-06, ""dropout_frac"": 0.013199027440083362}}",runs\s3_r059.parquet
s3_r060,S3,1043882797,72,F74F445_F74F440_l1,0.34963626861597025,480,1900,4,1.016977860062338,gradual,obs_and,2.3642171957922646,0.010696581835674283,0.0005863324818219817,4319,2281,0,0,0,0,4319,F74F430_F74F420_l1;F74F440_F74F430_l1;F74F445_F74F440_l1;G60F010_F74F445_l1;G60F020_G60F010_l1,"{""depth__node_F74F445"": {""snr_db"": 25.006167245932843, ""drift_frac"": 0.0025424446501558454, ""resolution"": 0.0007827798065056325, ""dropout_frac"": 0.01412363973141931}, ""flow__F74F440_F74F430_l1"": {""snr_db"": 36.68813182611161, ""drift_frac"": 0.01585034415207689, ""resolution"": 0.00017236191448159925, ""dropout_frac"": 0.015049780041676314}, ""vel__F74F440_F74F430_l1"": {""snr_db"": 24.358016619649028, ""drift_frac"": 0.005859180856611513, ""resolution"": 1.4825402072785632e-05, ""dropout_frac"": 0.01643899050706182}, ""ushear__F74F440_F74F430_l1"": {""snr_db"": 23.394923155419004, ""drift_frac"": 0.005044473106726583, ""resolution"": 9.354230535277916e-07, ""dropout_frac"": 0.010650613567955545}}",runs\s3_r060.parquet
s3_r061,S3,1780817667,48,G72F060_G72K050_l1,0.42772088938843955,480,1642,13,5.353423832429565,gradual,obs_and,3.053403597389744,0.01,0.00025379459274730534,2879,1124,0,0,0,0,2879,G72F060_G72K050_l1;G72F061_G72K060_l1;G72F800_G72F050_l1;G72F870_G72K050_l1;G72F871_G72F870_l1;G72F880_G72F870_l1;G72K050_G72F050_l1,"{""depth__node_G72F060"": {""snr_db"": 38.0646035486486, ""drift_frac"": 0.013383559581073913, ""resolution"": 0.0007252122292994334, ""dropout_frac"": 0.03126085446335533}, ""flow__G72K050_G72F050_l1"": {""snr_db"": 33.56561378801986, ""drift_frac"": 0.007355917943989926, ""resolution"": 5.8123041071565066e-05, ""dropout_frac"": 0.01528308440430705}, ""vel__G72K050_G72F050_l1"": {""snr_db"": 21.932362012878677, ""drift_frac"": 0.002517704686669786, ""resolution"": 4.748148401524706, ""dropout_frac"": 0.011809656130600903}, ""ushear__G72K050_G72F050_l1"": {""snr_db"": 30.976609409941833, ""drift_frac"": 0.03696769652046958, ""resolution"": 0.33131018828163666, ""dropout_frac"": 0.02084056964223689}}",runs\s3_r061.parquet
s3_r062,S3,1427790918,60,G70F060_G70F050_l1,0.3522905695231624,480,2055,2,11.695071344621704,gradual,obs_and,2.3836339332102527,0.015578816482808202,0.0005336765682132933,3599,1407,0,0,0,0,3599,G70F040_G70F030_l1;G70F050_G70F040_l1;G70F060_G70F050_l1;G70F070_G70F060_l1;G71F010_G70F070_l1,"{""depth__node_G70F060"": {""snr_db"": 21.590001544414225, ""drift_frac"": 0.029237678361554262, ""resolution"": 0.0008515323953025956, ""dropout_frac"": 0.017782717421505972}, ""flow__G70F050_G70F040_l1"": {""snr_db"": 30.4338744798617, ""drift_frac"": 0.017419986034575802, ""resolution"": 9.674518759282163e-05, ""dropout_frac"": 0.014448457904973604}, ""vel__G70F050_G70F040_l1"": {""snr_db"": 29.885981661401665, ""drift_frac"": 0.029108105731459583, ""resolution"": 8.119844514263144e-06, ""dropout_frac"": 0.013337038066129481}, ""ushear__G70F050_G70F040_l1"": {""snr_db"": 23.50483479112729, ""drift_frac"": 0.011236604602733326, ""resolution"": 5.523071051632927e-07, ""dropout_frac"": 0.019171992220061128}}",runs\s3_r062.parquet
s3_r063,S3,1735978344,72,G64F010_G63F090_l1,0.7086687650743693,0,1829,9,5.374001429788617,instant,obs_and,11.782186704785323,0.01,0.0013325048694627093,4319,2490,2161,0,2161,0,4319,G63F080_G63F070_l1;G63F090_G63F080_l1;G64F010_G63F090_l1;G64F020_G64F010_l1;G64F030_G64F020_l1,"{""depth__node_G64F010"": {""snr_db"": 31.936591554102932, ""drift_frac"": 0.013435003574471544, ""resolution"": 0.0012185647332538017, ""dropout_frac"": 0.0118082889557768}, ""flow__G63F090_G63F080_l1"": {""snr_db"": 26.733341347233477, ""drift_frac"": 0.012289022024669194, ""resolution"": 0.00012786006244584, ""dropout_frac"": 0.012734429266033805}, ""vel__G63F090_G63F080_l1"": {""snr_db"": 26.503182894465482, ""drift_frac"": 0.001453769321541304, ""resolution"": 6.933857052400764e-06, ""dropout_frac"": 0.015744385274369065}, ""ushear__G63F090_G63F080_l1"": {""snr_db"": 25.872132930189196, ""drift_frac"": 0.009866502745178996, ""resolution"": 4.5149534959332827e-07, ""dropout_frac"": 0.008335262792313036}}",runs\s3_r063.parquet
s3_r064,S3,1427833010,48,G60F130_G60F120_l1,0.7403308528997563,0,1540,7,11.600558471620452,instant,obs_and,14.83061965111068,0.01,0.0007756552270031952,2879,1339,910,0,910,0,2879,G60F110_G60F090_l1;G60F120_G60F110_l1;G60F130_G60F120_l1;G60F140_G60F130_l1;G60F141_G60F140_l1;G60F160_G60F140_l1,"{""depth__node_G60F130"": {""snr_db"": 29.42436061592174, ""drift_frac"": 0.029001396179051134, ""resolution"": 0.001135106875337368, ""dropout_frac"": 0.02084056964223689}, ""flow__G60F120_G60F110_l1"": {""snr_db"": 31.929258384503306, ""drift_frac"": 0.01816842331849412, ""resolution"": 0.00013433395381531803, ""dropout_frac"": 0.02396665508857242}, ""vel__G60F120_G60F110_l1"": {""snr_db"": 20.101792279744856, ""drift_frac"": 0.017606687212739114, ""resolution"": 1.2430646823923605e-05, ""dropout_frac"": 0.01806182702327197}, ""ushear__G60F120_G60F110_l1"": {""snr_db"": 31.9367093150217, ""drift_frac"": 0.013782478653810288, ""resolution"": 8.097531082621494e-07, ""dropout_frac"": 0.012851684612712747}}",runs\s3_r064.parquet
s3_r065,S3,571912805,60,G65F080_G65F070_l1,0.8176301626448406,0,1608,14,2.117599345261534,instant,obs_and,30.06726867912623,0.01,0.0020717914967291993,3599,1991,1984,0,1984,0,3599,G65F060_G65F040_l1;G65F070_G65F060_l1;G65F080_G65F070_l1;G65F090_G65F080_l1;G65F110_G65F090_l1,"{""depth__node_G65F080"": {""snr_db"": 39.00644860350902, ""drift_frac"": 0.0052939983631538345, ""resolution"": 0.0016791960623607242, ""dropout_frac"": 0.014170602945262572}, ""flow__G65F070_G65F060_l1"": {""snr_db"": 20.824851011928757, ""drift_frac"": 0.021084685067900802, ""resolution"": 0.00011306373177517446, ""dropout_frac"": 0.013337038066129481}, ""vel__G65F070_G65F060_l1"": {""snr_db"": 36.868373304378224, ""drift_frac"": 0.018961593699419795, ""resolution"": 6.368801931427255e-06, ""dropout_frac"": 0.015559877743817728}, ""ushear__G65F070_G65F060_l1"": {""snr_db"": 32.844546362383255, ""drift_frac"": 0.01503827583779336, ""resolution"": 4.1612259542303445e-07, ""dropout_frac"": 0.02361767157543762}}",runs\s3_r065.parquet
s3_r066,S3,602205256,48,G72F120_G72F110_l1,0.3826928586013947,480,2042,7,5.033650898989168,gradual,obs_and,2.6242028185996915,0.01,0.000547936321900949,2879,711,0,0,0,0,2879,G72F101_G72K100_l1;G72F111_1102710_l1;G72F120_G72F110_l1;G72F350_G72F340_l1;G72F360_G72F350_l1;G73F000_G72F120_l1;G73F001_G73F000_l1;G73F007_G73F000_l1;G73F010_G73F000_l1;G74F130_G72F120_l1;G74F140_G74F130_l1;G72F110_G72K100_l1,"{""depth__node_G72F120"": {""snr_db"": 29.420551606389232, ""drift_frac"": 0.012584127247472921, ""resolution"": 0.0006163262546940786, ""dropout_frac"": 0.029176797499131643}, ""flow__G72F110_G72K100_l1"": {""snr_db"": 25.183787697795868, ""drift_frac"": 0.04180274782623983, ""resolution"": 5.050029054612306e-05, ""dropout_frac"": 0.01667245571378951}, ""vel__G72F110_G72K100_l1"": {""snr_db"": 35.749227488961424, ""drift_frac"": 0.010609516423458122, ""resolution"": 1.3239122255171191e-05, ""dropout_frac"": 0.011114970475859673}, ""ushear__G72F110_G72K100_l1"": {""snr_db"": 21.416195115416347, ""drift_frac"": 0.040491897198059706, ""resolution"": 9.163930920231765e-07, ""dropout_frac"": 0.017019798541160126}}",runs\s3_r066.parquet
s3_r067,S3,635183846,72,G71F010_G70F070_l1,0.7980199831373742,240,1902,8,11.207737380135272,gradual,obs_and,24.512250813853385,0.01,0.00035059921524372556,4319,2386,2223,8,2223,0,4311,G70F060_G70F050_l1;G70F070_G70F060_l1;G71F010_G70F070_l1;G71F020_G71F010_l1;G71F030_G71F020_l1,"{""depth__node_G71F010"": {""snr_db"": 30.20397324890322, ""drift_frac"": 0.028019343450338182, ""resolution"": 0.0012905481240109544, ""dropout_frac"": 0.008798332947441537}, ""flow__G70F070_G70F060_l1"": {""snr_db"": 34.6183254133026, ""drift_frac"": 0.011879378073593478, ""resolution"": 9.841117563535453e-05, ""dropout_frac"": 0.011113683723084047}, ""vel__G70F070_G70F060_l1"": {""snr_db"": 35.36004714038296, ""drift_frac"": 0.03658178008327841, ""resolution"": 9.284711102606001e-06, ""dropout_frac"": 0.015744385274369065}, ""ushear__G70F070_G70F060_l1"": {""snr_db"": 26.744898834540834, ""drift_frac"": 0.023177429332409495, ""resolution"": 6.292739885830479e-07, ""dropout_frac"": 0.014818244964112062}}",runs\s3_r067.parquet
s3_r068,S3,458693610,48,G60F210_G60F190_l1,0.3994863285478588,720,2079,1,12.40582499031387,gradual,obs_and,2.773027661496158,0.02645758265210562,0.0006619875407983363,2879,619,0,0,0,0,2879,G60F180_G60F170_l1;G60F190_G60F180_l1;G60F210_G60F190_l1;G63F010_G60F210_l1;G63F020_G63F010_l1,"{""depth__node_G60F210"": {""snr_db"": 20.419849872203837, ""drift_frac"": 0.03101456247578468, ""resolution"": 0.0011730884361263552, ""dropout_frac"": 0.02084056964223689}, ""flow__G60F190_G60F180_l1"": {""snr_db"": 33.359545423456645, ""drift_frac"": 0.006302564747822781, ""resolution"": 0.00013448436682394972, ""dropout_frac"": 0.0281347690170198}, ""vel__G60F190_G60F180_l1"": {""snr_db"": 22.72267755911753, ""drift_frac"": 0.01681805601704361, ""resolution"": 1.559197158756487e-05, ""dropout_frac"": 0.012504341785342132}, ""ushear__G60F190_G60F180_l1"": {""snr_db"": 30.440408077895633, ""drift_frac"": 0.016435402029668922, ""resolution"": 1.030549347086422e-06, ""dropout_frac"": 0.01736714136853074}}",runs\s3_r068.parquet
s3_r069,S3,1154693597,72,G71F170_G71F160_l1,0.3749638382843276,0,1923,14,18.56458534640676,instant,obs_and,2.559703788933061,0.01,0.00020825095355985808,4319,2396,0,0,0,0,4319,G71F141_G71F140_l1;G71F170_G71F160_l1;G71F171_G71F170_l1;G71F172_G71F171_l1;G71F160_G71F140_l1,"{""depth__node_G71F170"": {""snr_db"": 38.979291242572685, ""drift_frac"": 0.0464114633660169, ""resolution"": 0.0009707972215094703, ""dropout_frac"": 0.011113683723084047}, ""flow__G71F160_G71F140_l1"": {""snr_db"": 38.33500084126421, ""drift_frac"": 0.008684055856057837, ""resolution"": 7.479704631500008e-05, ""dropout_frac"": 0.008103727714748784}, ""vel__G71F160_G71F140_l1"": {""snr_db"": 34.75197595536006, ""drift_frac"": 0.03523662706526117, ""resolution"": 0.7224103459616532, ""dropout_frac"": 0.013197499421162306}, ""ushear__G71F160_G71F140_l1"": {""snr_db"": 25.424464437942433, ""drift_frac"": 0.028355936711371467, ""resolution"": 0.05040424417093869, ""dropout_frac"": 0.012502894188469553}}",runs\s3_r069.parquet
s3_r070,S3,2043198313,60,G64F060_G64F040_l1,0.2236057146304272,720,1835,7,2.462490022834689,gradual,obs_and,1.658957803973336,0.01,0.00046765969328710496,3599,1442,0,0,0,0,3599,G64F030_G64F020_l1;G64F040_G64F030_l1;G64F060_G64F040_l1;G64F070_G64F060_l1;G64F080_G64F070_l1,"{""depth__node_G64F060"": {""snr_db"": 29.335662509205484, ""drift_frac"": 0.006156225057086723, ""resolution"": 0.000841096086195688, ""dropout_frac"": 0.014170602945262572}, ""flow__G64F040_G64F030_l1"": {""snr_db"": 35.623543367604, ""drift_frac"": 0.0033918638381691237, ""resolution"": 0.00012826661546225433, ""dropout_frac"": 0.02278410669630453}, ""vel__G64F040_G64F030_l1"": {""snr_db"": 34.04301891554221, ""drift_frac"": 0.03843391564180756, ""resolution"": 6.951588880846197e-06, ""dropout_frac"": 0.019449847179772158}, ""ushear__G64F040_G64F030_l1"": {""snr_db"": 35.332588633595144, ""drift_frac"": 0.04959699743756876, ""resolution"": 4.378323148846237e-07, ""dropout_frac"": 0.012781328146707419}}",runs\s3_r070.parquet
s3_r071,S3,1528673814,72,G72K020_G72K010_l1,0.5830769156218396,240,1550,8,9.281757547600339,gradual,obs_and,5.752917102032779,0.01,0.0001844540348383411,4319,2727,0,0,0,0,4319,G72F011_G72K010_l1;G72F012_G72F011_l1;G72F250_G72F010_l1;G72F550_G72F010_l1;G72F660_G72F650_l1;G72K020_G72K010_l1;G72K010_G72F010_l1,"{""depth__node_G72K020"": {""snr_db"": 30.924701034254554, ""drift_frac"": 0.02320439386900085, ""resolution"": 0.0010536968303943622, ""dropout_frac"": 0.01435517480898356}, ""flow__G72K010_G72F010_l1"": {""snr_db"": 37.473677690390375, ""drift_frac"": 0.02371043971629473, ""resolution"": 6.239761725100266e-05, ""dropout_frac"": 0.01643899050706182}, ""vel__G72K010_G72F010_l1"": {""snr_db"": 31.085322612288763, ""drift_frac"": 0.03928723044263786, ""resolution"": 6.338795683642632e-05, ""dropout_frac"": 0.015975920351933317}, ""ushear__G72K010_G72F010_l1"": {""snr_db"": 33.17667992040249, ""drift_frac"": 0.0034614404954268654, ""resolution"": 3.6711844518911394e-06, ""dropout_frac"": 0.019680481592961332}}",runs\s3_r071.parquet
