run_id,scenario,seed,duration_h,target,final_sev,ramp_min,onset_min,antecedent_dry_days,antecedent_precip_index,ramp_type,label_scheme,k_loss_max,obs_tau_depth,obs_tau_flow,n_rows,n_blk_cause,n_blk_obs_or,n_blk_obs_and,n_blk_obs_depth,n_rain_obs_and,n_normal_obs_and,sensor_conduits,realism,parquet
s1_r108,S1,1285936139,168,G72F040_G72F030_l1,0.0,0,0,1,11.313877473415312,instant,obs_and,1.0,0.016069409565341884,0.0002547068962721399,10079,0,0,0,0,0,10079,G72F040_G72F030_l1;G72F660_G72F650_l1;G72F710_G72F700_l1;G72F720_G72F710_l1;G72F800_G72F050_l1;G72F030_G72F020_l1,"{""depth__node_G72F040"": {""snr_db"": 20.238583380744238, ""drift_frac"": 0.02828469368353828, ""resolution"": 0.0006582380513842813, ""dropout_frac"": 0.006945133445778351}, ""flow__G72F030_G72F020_l1"": {""snr_db"": 34.20909361641, ""drift_frac"": 0.011254368164485207, ""resolution"": 6.153530705096191e-05, ""dropout_frac"": 0.007143565829943447}, ""vel__G72F030_G72F020_l1"": {""snr_db"": 30.60745093230566, ""drift_frac"": 0.022427565378869047, ""resolution"": 2.2342065568337428e-06, ""dropout_frac"": 0.006647484869530707}, ""ushear__G72F030_G72F020_l1"": {""snr_db"": 31.66487601258855, ""drift_frac"": 0.03275037483550692, ""resolution"": 1.293842607853638e-07, ""dropout_frac"": 0.006647484869530707}}",runs\s1_r108.parquet
s1_r109,S1,1618162752,168,G65F040_G65F030_l1,0.0,0,0,2,7.666125597493201,instant,obs_and,1.0,0.021750963855169978,0.0005158982543816996,10079,0,0,0,0,0,10079,G65F020_G65F010_l1;G65F030_G65F020_l1;G65F040_G65F030_l1;G65F060_G65F040_l1;G65F070_G65F060_l1,"{""depth__node_G65F040"": {""snr_db"": 21.696203906629528, ""drift_frac"": 0.019165313993733002, ""resolution"": 0.0010715079807992918, ""dropout_frac"": 0.005456890564540133}, ""flow__G65F030_G65F020_l1"": {""snr_db"": 33.519024254884236, ""drift_frac"": 0.04434798535017484, ""resolution"": 0.0001120662266513873, ""dropout_frac"": 0.00793729536660383}, ""vel__G65F030_G65F020_l1"": {""snr_db"": 23.67734607237718, ""drift_frac"": 0.04982482429475496, ""resolution"": 6.83936442637583e-06, ""dropout_frac"": 0.007044349637860899}, ""ushear__G65F030_G65F020_l1"": {""snr_db"": 34.115675129345036, ""drift_frac"": 0.03682509675484996, ""resolution"": 4.3976068530907656e-07, ""dropout_frac"": 0.009127889671594403}}",runs\s1_r109.parquet
s1_r110,S1,209096398,168,G70F060_G70F050_l1,0.0,0,0,9,15.914614936734615,instant,obs_and,1.0,0.01,0.0011387840866061004,10079,0,0,0,0,0,10079,G70F040_G70F030_l1;G70F050_G70F040_l1;G70F060_G70F050_l1;G70F070_G70F060_l1;G71F010_G70F070_l1,"{""depth__node_G70F060"": {""snr_db"": 31.718593429284496, ""drift_frac"": 0.03978653734183654, ""resolution"": 0.0008319065965512918, ""dropout_frac"": 0.008631808711181665}, ""flow__G70F050_G70F040_l1"": {""snr_db"": 24.206484441037283, ""drift_frac"": 0.005252790222373927, ""resolution"": 9.755289703949767e-05, ""dropout_frac"": 0.006250620101200516}, ""vel__G70F050_G70F040_l1"": {""snr_db"": 21.17911558096402, ""drift_frac"": 0.025497024781335694, ""resolution"": 8.180442937889083e-06, ""dropout_frac"": 0.00843337632701657}, ""ushear__G70F050_G70F040_l1"": {""snr_db"": 26.557216288818697, ""drift_frac"": 0.0004747591398235329, ""resolution"": 5.560249623963018e-07, ""dropout_frac"": 0.007044349637860899}}",runs\s1_r110.parquet
s1_r111,S1,978027227,168,G72F100_G72F095_l1,0.0,0,0,9,16.053336390579915,instant,obs_and,1.0,0.01,0.0007720030118015457,10079,0,0,0,0,0,10079,G72F091_G72F095_l1;G72F092_G72F091_l1;G72F100_G72F095_l1;G72F101_G72K100_l1;G72F111_1102710_l1;G72F640_G72F090_l1;G72F095_G72F090_l1,"{""depth__node_G72F100"": {""snr_db"": 31.85596910729397, ""drift_frac"": 0.040133340976449786, ""resolution"": 0.0005921599721444477, ""dropout_frac"": 0.00515924198829249}, ""flow__G72F095_G72F090_l1"": {""snr_db"": 22.681683115613666, ""drift_frac"": 0.046735348510651996, ""resolution"": 5.211353280678993e-05, ""dropout_frac"": 0.005853755332870325}, ""vel__G72F095_G72F090_l1"": {""snr_db"": 38.76072864221106, ""drift_frac"": 0.006833139282117518, ""resolution"": 7.127164980277597e-05, ""dropout_frac"": 0.008135727750768925}, ""ushear__G72F095_G72F090_l1"": {""snr_db"": 30.08503779568325, ""drift_frac"": 0.011685079316968822, ""resolution"": 4.906321928281226e-06, ""dropout_frac"": 0.00515924198829249}}",runs\s1_r111.parquet
s1_r112,S1,1083894759,168,G60F170_G60F160_l1,0.0,0,0,11,18.472681078558217,instant,obs_and,1.0,0.01,0.0006328719162782841,10079,0,0,0,0,0,10079,G60F140_G60F130_l1;G60F141_G60F140_l1;G60F160_G60F140_l1;G60F170_G60F160_l1;G60F180_G60F170_l1;G60F190_G60F180_l1,"{""depth__node_G60F170"": {""snr_db"": 34.575083616428955, ""drift_frac"": 0.046181702696395543, ""resolution"": 0.0012571383972548001, ""dropout_frac"": 0.006151403909117968}, ""flow__G60F160_G60F140_l1"": {""snr_db"": 33.95774253831571, ""drift_frac"": 0.029121366124108816, ""resolution"": 0.00013514177124290979, ""dropout_frac"": 0.00605218771703542}, ""vel__G60F160_G60F140_l1"": {""snr_db"": 23.775694079853917, ""drift_frac"": 0.021913415243250602, ""resolution"": 2.030504214346399e-05, ""dropout_frac"": 0.00605218771703542}, ""ushear__G60F160_G60F140_l1"": {""snr_db"": 26.468535480398494, ""drift_frac"": 0.01129179981827777, ""resolution"": 1.3320460169835545e-06, ""dropout_frac"": 0.007540430598273638}}",runs\s1_r112.parquet
s1_r113,S1,1347944975,168,G72F020_G72K020_l1,0.0,0,0,5,12.874862938998541,instant,obs_and,1.0,0.039919777591212666,0.00015516111356494658,10079,0,0,0,0,0,10079,G72F011_G72K010_l1;G72F020_G72K020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72K020_G72K010_l1,"{""depth__node_G72F020"": {""snr_db"": 26.988162021169703, ""drift_frac"": 0.03218715734749635, ""resolution"": 0.0031639571486665715, ""dropout_frac"": 0.00793729536660383}, ""flow__G72K020_G72K010_l1"": {""snr_db"": 39.126592518465145, ""drift_frac"": 0.03139416015706641, ""resolution"": 6.206816450824644e-05, ""dropout_frac"": 0.008631808711181665}, ""vel__G72K020_G72K010_l1"": {""snr_db"": 31.543739909915875, ""drift_frac"": 0.03352833610608729, ""resolution"": 8.372904348878671e-06, ""dropout_frac"": 0.007838079174521282}, ""ushear__G72K020_G72K010_l1"": {""snr_db"": 24.956662539569137, ""drift_frac"": 0.005500917791638677, ""resolution"": 5.188744146389388e-07, ""dropout_frac"": 0.007738862982438734}}",runs\s1_r113.parquet
s1_r114,S1,1698283982,168,G63F040_G63F030_l1,0.0,0,0,14,8.809903335348801,instant,obs_and,1.0,0.01,0.001887959044746747,10079,0,0,0,0,0,10079,G63F020_G63F010_l1;G63F030_G63F020_l1;G63F040_G63F030_l1;G63F060_G63F040_l1;G63F070_G63F060_l1;G63S021_G63F020_l1,"{""depth__node_G63F040"": {""snr_db"": 38.67979186319946, ""drift_frac"": 0.022024758338372002, ""resolution"": 0.0011314816861683079, ""dropout_frac"": 0.007738862982438734}, ""flow__G63F030_G63F020_l1"": {""snr_db"": 24.337634601135644, ""drift_frac"": 0.04510470709567771, ""resolution"": 0.00013560681100533288, ""dropout_frac"": 0.004563944835797202}, ""vel__G63F030_G63F020_l1"": {""snr_db"": 36.60621646077314, ""drift_frac"": 0.03514187536571047, ""resolution"": 7.843092296930818e-06, ""dropout_frac"": 0.009028673479511857}, ""ushear__G63F030_G63F020_l1"": {""snr_db"": 30.88605744903797, ""drift_frac"": 0.011668892789176627, ""resolution"": 5.089263411730321e-07, ""dropout_frac"": 0.0065482686774481595}}",runs\s1_r114.parquet
s1_r115,S1,919351476,168,G60F030_G60F020_l1,0.0,0,0,5,15.46873828936639,instant,obs_and,1.0,0.014279543876684555,0.0006043142059822062,10079,0,0,0,0,0,10079,G60F010_F74F445_l1;G60F020_G60F010_l1;G60F030_G60F020_l1;G60F040_G60F030_l1;G60F060_G60F040_l1,"{""depth__node_G60F030"": {""snr_db"": 26.143020497830587, ""drift_frac"": 0.038671845723415976, ""resolution"": 0.0011454601495518462, ""dropout_frac"": 0.007838079174521282}, ""flow__G60F020_G60F010_l1"": {""snr_db"": 36.52553228797912, ""drift_frac"": 0.022340708422053424, ""resolution"": 0.0001726854768369866, ""dropout_frac"": 0.00883024109534676}, ""vel__G60F020_G60F010_l1"": {""snr_db"": 33.57409015396735, ""drift_frac"": 0.04881163583481661, ""resolution"": 1.7214077505233715e-05, ""dropout_frac"": 0.005853755332870325}, ""ushear__G60F020_G60F010_l1"": {""snr_db"": 30.381826094812215, ""drift_frac"": 0.031095990167588274, ""resolution"": 1.1230329632709264e-06, ""dropout_frac"": 0.007143565829943447}}",runs\s1_r115.parquet
s1_r116,S1,2114282461,168,G71F265_G71F070_l2,0.0,0,0,4,18.059176365652128,instant,obs_and,1.0,0.012497342321367138,0.0014069286924519012,10079,0,0,0,0,0,10079,G71F06R_G71F060_l1;G71F070_G71F06R_l1;G71F265_G71F070_l2;G71F280_G71F06R_l1,"{""depth__node_G71F265"": {""snr_db"": 24.61608463829456, ""drift_frac"": 0.045147940914130325, ""resolution"": 0.0008321752300967471, ""dropout_frac"": 0.006250620101200516}, ""flow__G71F070_G71F06R_l1"": {""snr_db"": 22.014877329562633, ""drift_frac"": 0.03689873537057762, ""resolution"": 7.995370656301609e-05, ""dropout_frac"": 0.008631808711181665}, ""vel__G71F070_G71F06R_l1"": {""snr_db"": 28.0776192174831, ""drift_frac"": 0.007840476328220842, ""resolution"": 1.124837146079105e-05, ""dropout_frac"": 0.007540430598273638}, ""ushear__G71F070_G71F06R_l1"": {""snr_db"": 28.983284465371096, ""drift_frac"": 0.03920851040574957, ""resolution"": 7.723328487392148e-07, ""dropout_frac"": 0.005754539140787777}}",runs\s1_r116.parquet
s1_r117,S1,1348190769,168,G60F160_G60F140_l1,0.0,0,0,8,9.238272542574077,instant,obs_and,1.0,0.01,0.0006516376884916294,10079,0,0,0,0,0,10079,G60F130_G60F120_l1;G60F140_G60F130_l1;G60F141_G60F140_l1;G60F160_G60F140_l1;G60F170_G60F160_l1;G60F180_G60F170_l1,"{""depth__node_G60F160"": {""snr_db"": 30.17642710237491, ""drift_frac"": 0.023095681356435194, ""resolution"": 0.0009627192274052051, ""dropout_frac"": 0.006449052485365612}, ""flow__G60F140_G60F130_l1"": {""snr_db"": 33.69481460374131, ""drift_frac"": 0.04360108033841009, ""resolution"": 0.00013515668368963758, ""dropout_frac"": 0.00605218771703542}, ""vel__G60F140_G60F130_l1"": {""snr_db"": 29.834075427200062, ""drift_frac"": 0.012915849607511187, ""resolution"": 2.143591880666964e-05, ""dropout_frac"": 0.00793729536660383}, ""ushear__G60F140_G60F130_l1"": {""snr_db"": 20.16594925411603, ""drift_frac"": 0.03809421152221063, ""resolution"": 1.4112427402015066e-06, ""dropout_frac"": 0.00793729536660383}}",runs\s1_r117.parquet
s1_r118,S1,1613954699,168,G72F030_G72F020_l1,0.0,0,0,6,15.122904684271756,instant,obs_and,1.0,0.01,0.00028869311457020106,10079,0,0,0,0,0,10079,G72F030_G72F020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72F720_G72F710_l1;G72F020_G72K020_l1,"{""depth__node_G72F030"": {""snr_db"": 28.4770886460979, ""drift_frac"": 0.03780726171067939, ""resolution"": 0.0006548121364838346, ""dropout_frac"": 0.007738862982438734}, ""flow__G72F020_G72K020_l1"": {""snr_db"": 33.33279284503031, ""drift_frac"": 0.04983980447486648, ""resolution"": 6.20129993298198e-05, ""dropout_frac"": 0.008532592519099116}, ""vel__G72F020_G72K020_l1"": {""snr_db"": 35.69729260858355, ""drift_frac"": 0.011438200742932753, ""resolution"": 1.1030774082029385e-05, ""dropout_frac"": 0.006945133445778351}, ""ushear__G72F020_G72K020_l1"": {""snr_db"": 26.061863922580333, ""drift_frac"": 0.009292820787811651, ""resolution"": 6.306403975733664e-07, ""dropout_frac"": 0.00744121440619109}}",runs\s1_r118.parquet
s1_r119,S1,1856025438,168,G72F070_G72K060_l1,0.0,0,0,11,18.37487422436674,instant,obs_and,1.0,0.01,0.0008542789822587645,10079,0,0,0,0,0,10079,G72F061_G72K060_l1;G72F062_G72F061_l1;G72F070_G72K060_l1;G72F081_G72F080_l1;G72K060_G72F060_l1,"{""depth__node_G72F070"": {""snr_db"": 34.82515069576029, ""drift_frac"": 0.045937185560916846, ""resolution"": 0.0006639929605364356, ""dropout_frac"": 0.007838079174521282}, ""flow__G72K060_G72F060_l1"": {""snr_db"": 22.72072273953022, ""drift_frac"": 0.0038001817276375363, ""resolution"": 5.705925121184617e-05, ""dropout_frac"": 0.007738862982438734}, ""vel__G72K060_G72F060_l1"": {""snr_db"": 38.10861050402852, ""drift_frac"": 0.0010797611042410338, ""resolution"": 1.1173844124855836e-05, ""dropout_frac"": 0.006349836293283064}, ""ushear__G72K060_G72F060_l1"": {""snr_db"": 30.429747962788266, ""drift_frac"": 0.020435854264929183, ""resolution"": 7.630313488654843e-07, ""dropout_frac"": 0.006151403909117968}}",runs\s1_r119.parquet
s1_r120,S1,1293970656,168,G60F120_G60F110_l1,0.0,0,0,5,16.67348586315288,instant,obs_and,1.0,0.01441524032053167,0.002906875343240793,10079,0,0,0,0,0,10079,G60F090_G60F070_l1;G60F110_G60F090_l1;G60F120_G60F110_l1;G60F130_G60F120_l1;G60F140_G60F130_l1,"{""depth__node_G60F120"": {""snr_db"": 26.48246256900193, ""drift_frac"": 0.041683714657882204, ""resolution"": 0.0011854218915945027, ""dropout_frac"": 0.0072427820220259944}, ""flow__G60F110_G60F090_l1"": {""snr_db"": 20.56861001780655, ""drift_frac"": 0.018602317233961753, ""resolution"": 0.00013506396068257932, ""dropout_frac"": 0.005754539140787777}, ""vel__G60F110_G60F090_l1"": {""snr_db"": 22.697205624855425, ""drift_frac"": 0.005171384099856208, ""resolution"": 9.876709306627964e-06, ""dropout_frac"": 0.006151403909117968}, ""ushear__G60F110_G60F090_l1"": {""snr_db"": 20.147162662124202, ""drift_frac"": 0.03894530749916844, ""resolution"": 6.279263158381566e-07, ""dropout_frac"": 0.005556106756622681}}",runs\s1_r120.parquet
s1_r121,S1,1450568142,168,G70F040_G70F030_l1,0.0,0,0,11,11.400208857811114,instant,obs_and,1.0,0.01,0.001072213730687218,10079,0,0,0,0,0,10079,G70F020_G70F010_l1;G70F030_G70F020_l1;G70F040_G70F030_l1;G70F050_G70F040_l1;G70F060_G70F050_l1;G70F100_G70F030_l1,"{""depth__node_G70F040"": {""snr_db"": 35.065265214670646, ""drift_frac"": 0.028500522144527786, ""resolution"": 0.000799563475910126, ""dropout_frac"": 0.00883024109534676}, ""flow__G70F030_G70F020_l1"": {""snr_db"": 25.330077075846052, ""drift_frac"": 0.018916946179127554, ""resolution"": 0.00010048895442824837, ""dropout_frac"": 0.006647484869530707}, ""vel__G70F030_G70F020_l1"": {""snr_db"": 36.83749049706509, ""drift_frac"": 0.04933610266628224, ""resolution"": 8.456304453140858e-06, ""dropout_frac"": 0.007540430598273638}, ""ushear__G70F030_G70F020_l1"": {""snr_db"": 30.25205689809931, ""drift_frac"": 0.046820216038458325, ""resolution"": 5.526931413915643e-07, ""dropout_frac"": 0.008036511558686378}}",runs\s1_r121.parquet
s1_r122,S1,1700985096,168,F74F390_F74F380_l1,0.0,0,0,4,1.6265131628101681,instant,obs_and,1.0,0.02137447180373626,0.0011818006526037538,10079,0,0,0,0,0,10079,F74F370_F74F360_l1;F74F380_F74F370_l1;F74F390_F74F380_l1;F74F410_F74F390_l1;F74F420_F74F410_l1,"{""depth__node_F74F390"": {""snr_db"": 24.295895753153474, ""drift_frac"": 0.00406628290702542, ""resolution"": 0.0014032918560373422, ""dropout_frac"": 0.009127889671594403}, ""flow__F74F380_F74F370_l1"": {""snr_db"": 30.487718067255063, ""drift_frac"": 0.017213385224663015, ""resolution"": 0.00017236682370448732, ""dropout_frac"": 0.006845917253695803}, ""vel__F74F380_F74F370_l1"": {""snr_db"": 39.47806755542201, ""drift_frac"": 0.013345803649344196, ""resolution"": 1.0392816560839988e-05, ""dropout_frac"": 0.005853755332870325}, ""ushear__F74F380_F74F370_l1"": {""snr_db"": 20.321146316086338, ""drift_frac"": 0.035131063456326724, ""resolution"": 6.346842671206689e-07, ""dropout_frac"": 0.00833416013493402}}",runs\s1_r122.parquet
s1_r123,S1,1927221450,168,G72K060_G72F060_l1,0.0,0,0,9,15.178877336905112,instant,obs_and,1.0,0.01,0.0006136219574715857,10079,0,0,0,0,0,10079,G72F061_G72K060_l1;G72F062_G72F061_l1;G72F870_G72K050_l1;G72K060_G72F060_l1;G72F060_G72K050_l1,"{""depth__node_G72K060"": {""snr_db"": 31.522012053928336, ""drift_frac"": 0.037947193342262785, ""resolution"": 0.000699551822013399, ""dropout_frac"": 0.005357674372457585}, ""flow__G72F060_G72K050_l1"": {""snr_db"": 25.65539955570639, ""drift_frac"": 0.0349127726976168, ""resolution"": 5.7386212308386416e-05, ""dropout_frac"": 0.007738862982438734}, ""vel__G72F060_G72K050_l1"": {""snr_db"": 30.61452648156314, ""drift_frac"": 0.02610669997078682, ""resolution"": 1.4063409359462536e-05, ""dropout_frac"": 0.006349836293283064}, ""ushear__G72F060_G72K050_l1"": {""snr_db"": 38.266401848994676, ""drift_frac"": 0.048136112287954946, ""resolution"": 9.66457796590846e-07, ""dropout_frac"": 0.0047623772199622974}}",runs\s1_r123.parquet
s1_r124,S1,796608131,168,G71F110_G71F100_l1,0.0,0,0,1,19.772219157625113,instant,obs_and,1.0,0.02681045263427098,0.00021916054347568918,10079,0,0,0,0,0,10079,G71F110_G71F100_l1;G71F121_G71F129_l1;G71F350_G71F120_l1;G71F100_G71F04R_l1,"{""depth__node_G71F110"": {""snr_db"": 20.133579702137677, ""drift_frac"": 0.04943054789406279, ""resolution"": 0.0010603175520304885, ""dropout_frac"": 0.006449052485365612}, ""flow__G71F100_G71F04R_l1"": {""snr_db"": 38.45097111758217, ""drift_frac"": 0.04916185184833352, ""resolution"": 7.871185564051814e-05, ""dropout_frac"": 0.008036511558686378}, ""vel__G71F100_G71F04R_l1"": {""snr_db"": 27.019247441882605, ""drift_frac"": 0.03221859547295424, ""resolution"": 2.658895696319757e-05, ""dropout_frac"": 0.010020835400337335}, ""ushear__G71F100_G71F04R_l1"": {""snr_db"": 31.457008919084878, ""drift_frac"": 0.030177662070579647, ""resolution"": 2.5724705379231538e-06, ""dropout_frac"": 0.005357674372457585}}",runs\s1_r124.parquet
s1_r125,S1,1806189820,168,G72F010_G71F200_l1,0.0,0,0,13,4.935071525778813,instant,obs_and,1.0,0.01,0.0007893264894073481,10079,0,0,0,0,0,10079,G72F010_G71F200_l1;G72F011_G72K010_l1;G72F250_G72F010_l1;G72F252_G72F252_200957745_l1;G72F260_G72F250_l1;G72F550_G72F010_l1;G72K560_G72K560_201188562_l1;G71F200_G71F190_l1,"{""depth__node_G72F010"": {""snr_db"": 37.47358845565783, ""drift_frac"": 0.012337678814447035, ""resolution"": 0.0017576746257028154, ""dropout_frac"": 0.009524754439924595}, ""flow__G71F200_G71F190_l1"": {""snr_db"": 26.17384391574354, ""drift_frac"": 0.016931674900630245, ""resolution"": 7.40980436567015e-05, ""dropout_frac"": 0.0059529715249528724}, ""vel__G71F200_G71F190_l1"": {""snr_db"": 34.448418505034525, ""drift_frac"": 0.04654111666514095, ""resolution"": 4.791798627267388e-06, ""dropout_frac"": 0.007341998214108542}, ""ushear__G71F200_G71F190_l1"": {""snr_db"": 34.891237441396264, ""drift_frac"": 0.01366203819607177, ""resolution"": 3.165255309080412e-07, ""dropout_frac"": 0.0065482686774481595}}",runs\s1_r125.parquet
s1_r126,S1,619713839,168,G71F180_G71F170_l1,0.0,0,0,10,13.042091335868758,instant,obs_and,1.0,0.01,0.0004377054367239922,10079,0,0,0,0,0,10079,G71F171_G71F170_l1;G71F172_G71F171_l1;G71F180_G71F170_l1;G71F170_G71F160_l1,"{""depth__node_G71F180"": {""snr_db"": 33.38388950267999, ""drift_frac"": 0.032605228339671895, ""resolution"": 0.0010448032913493036, ""dropout_frac"": 0.007044349637860899}, ""flow__G71F170_G71F160_l1"": {""snr_db"": 31.549059218168953, ""drift_frac"": 0.049223222822253686, ""resolution"": 7.486037844950337e-05, ""dropout_frac"": 0.007143565829943447}, ""vel__G71F170_G71F160_l1"": {""snr_db"": 22.238351196709733, ""drift_frac"": 0.04211498167988289, ""resolution"": 5.3910809776732335e-06, ""dropout_frac"": 0.009524754439924595}, ""ushear__G71F170_G71F160_l1"": {""snr_db"": 24.222118665419348, ""drift_frac"": 0.028281824637219705, ""resolution"": 3.4657905765424575e-07, ""dropout_frac"": 0.007738862982438734}}",runs\s1_r126.parquet
s1_r127,S1,1078169390,168,G71F070_G71F06R_l1,0.0,0,0,8,13.296243315942391,instant,obs_and,1.0,0.01,0.0003357856325647605,10079,0,0,0,0,0,10079,G71F060_G71F040_l1;G71F06R_G71F060_l1;G71F070_G71F06R_l1;G71F265_G71F070_l2;G71F280_G71F06R_l1;G71F290_G71F280_l1,"{""depth__node_G71F070"": {""snr_db"": 31.221015344648535, ""drift_frac"": 0.03324060828985598, ""resolution"": 0.0007671620816275788, ""dropout_frac"": 0.008631808711181665}, ""flow__G71F06R_G71F060_l1"": {""snr_db"": 34.89038086154709, ""drift_frac"": 0.04098508112413432, ""resolution"": 8.212503255541289e-05, ""dropout_frac"": 0.004960809604127394}, ""vel__G71F06R_G71F060_l1"": {""snr_db"": 28.881822069882933, ""drift_frac"": 0.02792157641509064, ""resolution"": 2.622592172725786e-05, ""dropout_frac"": 0.004563944835797202}, ""ushear__G71F06R_G71F060_l1"": {""snr_db"": 27.07193452262134, ""drift_frac"": 0.009210260878997817, ""resolution"": 2.6290590062797344e-06, ""dropout_frac"": 0.009028673479511857}}",runs\s1_r127.parquet
s1_r128,S1,1145190828,168,F74F370_F74F360_l1,0.0,0,0,2,19.119665078381885,instant,obs_and,1.0,0.03516539715452137,0.0,10079,0,0,0,0,0,10079,F74F370_F74F360_l1;F74F380_F74F370_l1;F74F390_F74F380_l1,"{""depth__node_F74F370"": {""snr_db"": 21.50010744801211, ""drift_frac"": 0.04779916269595472, ""resolution"": 0.0016264487047539928, ""dropout_frac"": 0.00605218771703542}, ""flow__F74F370_F74F360_l1"": {""snr_db"": 31.242159702779514, ""drift_frac"": 0.045320016714575265, ""resolution"": 0.00017227250669215346, ""dropout_frac"": 0.008532592519099116}, ""vel__F74F370_F74F360_l1"": {""snr_db"": 24.878705327505564, ""drift_frac"": 0.027994522478972758, ""resolution"": 1.6608782082762265e-05, ""dropout_frac"": 0.007044349637860899}, ""ushear__F74F370_F74F360_l1"": {""snr_db"": 29.37286269264965, ""drift_frac"": 0.015439992521860513, ""resolution"": 1.0453665959585305e-06, ""dropout_frac"": 0.009227105863676952}}",runs\s1_r128.parquet
s1_r129,S1,893665328,168,G65F030_G65F020_l1,0.0,0,0,13,6.909022242140026,instant,obs_and,1.0,0.01,0.0012855670725442335,10079,0,0,0,0,0,10079,G65F010_G64F080_l1;G65F020_G65F010_l1;G65F030_G65F020_l1;G65F040_G65F030_l1;G65F060_G65F040_l1,"{""depth__node_G65F030"": {""snr_db"": 37.39948016212132, ""drift_frac"": 0.017272555605350067, ""resolution"": 0.0009206396941551538, ""dropout_frac"": 0.0072427820220259944}, ""flow__G65F020_G65F010_l1"": {""snr_db"": 25.45553019556296, ""drift_frac"": 0.03560806680899544, ""resolution"": 0.00011180683581147936, ""dropout_frac"": 0.008234943942851474}, ""vel__G65F020_G65F010_l1"": {""snr_db"": 27.08815316982041, ""drift_frac"": 0.04118401808786699, ""resolution"": 6.61609939646876e-06, ""dropout_frac"": 0.005556106756622681}, ""ushear__G65F020_G65F010_l1"": {""snr_db"": 31.255544308402555, ""drift_frac"": 0.018610497470490966, ""resolution"": 4.3059353121760413e-07, ""dropout_frac"": 0.00744121440619109}}",runs\s1_r129.parquet
s1_r130,S1,1052637468,168,G71F160_G71F140_l1,0.0,0,0,7,16.222048675519982,instant,obs_and,1.0,0.01,0.0002099385428052037,10079,0,0,0,0,0,10079,G71F141_G71F140_l1;G71F142_G71F141_l1;G71F160_G71F140_l1;G71F171_G71F170_l1;G71F140_G71F130_l1,"{""depth__node_G71F160"": {""snr_db"": 29.838193130398366, ""drift_frac"": 0.04055512168879996, ""resolution"": 0.0010179999647892835, ""dropout_frac"": 0.008532592519099116}, ""flow__G71F140_G71F130_l1"": {""snr_db"": 38.51454890051524, ""drift_frac"": 0.04906718828061965, ""resolution"": 7.621398506722569e-05, ""dropout_frac"": 0.008135727750768925}, ""vel__G71F140_G71F130_l1"": {""snr_db"": 33.95062747600258, ""drift_frac"": 0.02815396488517183, ""resolution"": 6.5345880510533004e-06, ""dropout_frac"": 0.0047623772199622974}, ""ushear__G71F140_G71F130_l1"": {""snr_db"": 28.833935528892475, ""drift_frac"": 0.009259722745320442, ""resolution"": 4.0766634100336543e-07, ""dropout_frac"": 0.004861593412044846}}",runs\s1_r130.parquet
s1_r131,S1,1501350147,168,G63F010_G60F210_l1,0.0,0,0,5,19.173539902029525,instant,obs_and,1.0,0.01750131252330232,0.0009479133713909381,10079,0,0,0,0,0,10079,G60F190_G60F180_l1;G60F210_G60F190_l1;G63F010_G60F210_l1;G63F020_G63F010_l1;G63F030_G63F020_l1;G63S021_G63F020_l1,"{""depth__node_G63F010"": {""snr_db"": 26.2939667615033, ""drift_frac"": 0.04793384975507381, ""resolution"": 0.0014034810062301668, ""dropout_frac"": 0.007044349637860899}, ""flow__G60F210_G60F190_l1"": {""snr_db"": 30.367423059423945, ""drift_frac"": 0.0022995633940453507, ""resolution"": 0.00013524935843884186, ""dropout_frac"": 0.005556106756622681}, ""vel__G60F210_G60F190_l1"": {""snr_db"": 23.167477210455072, ""drift_frac"": 0.0206781991264885, ""resolution"": 3.268205552997386e-05, ""dropout_frac"": 0.009723186824089692}, ""ushear__G60F210_G60F190_l1"": {""snr_db"": 22.15407574932817, ""drift_frac"": 0.04433290798677895, ""resolution"": 2.123094762074722e-06, ""dropout_frac"": 0.00833416013493402}}",runs\s1_r131.parquet
